username,cursornum,primary_id,cursor_id,x,y,rotated_angle,diameter,window_size,delay,speed_rate,time
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.02407837
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.02407837
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.02407837
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.03744507
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.03744507
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.03744507
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.03744507
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.03744507
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.03744507
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.03744507
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.03744507
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.03744507
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.03744507
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.07841492
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.07841492
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.07841492
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.07841492
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.07841492
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.07841492
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.07841492
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.07841492
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.07841492
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.07841492
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.08942413
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.08942413
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.08942413
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.08942413
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.08942413
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.08942413
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.08942413
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.08942413
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.08942413
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.08942413
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.09817123
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.09817123
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.09817123
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.09817123
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.09817123
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.09817123
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.09817123
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.09817123
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.09817123
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.09817123
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.11689
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.11689
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.11689
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.11689
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.11689
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.11689
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.11689
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.11689
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.11689
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.11689
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.1290855
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.1290855
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.1290855
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.1290855
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.1290855
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.1290855
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.1290855
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.1290855
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.1290855
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.1290855
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.139637
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.139637
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.139637
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.139637
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.139637
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.139637
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.139637
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.139637
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.139637
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.139637
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.1610374
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.1610374
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.1610374
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.1610374
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.1610374
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.1610374
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.1610374
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.1610374
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.1610374
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.1610374
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.1842537
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.1842537
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.1842537
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.1842537
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.1842537
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.1842537
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.1842537
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.1842537
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.1842537
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.1842537
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.2004471
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.2004471
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.2004471
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.2004471
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.2004471
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.2004471
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.2004471
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.2004471
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.2004471
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.2004471
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.2166939
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.2166939
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.2166939
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.2166939
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.2166939
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.2166939
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.2166939
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.2166939
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.2166939
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.2166939
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.2309837
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.2309837
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.2309837
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.2309837
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.2309837
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.2309837
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.2309837
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.2309837
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.2309837
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.2309837
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.2405739
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.2405739
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.2405739
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.2405739
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.2405739
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.2405739
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.2405739
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.2405739
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.2405739
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.2405739
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.2540779
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.2540779
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.2540779
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.2540779
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.2540779
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.2540779
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.2540779
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.2540779
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.2540779
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.2540779
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.2699013
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.2699013
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.2699013
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.2699013
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.2699013
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.2699013
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.2699013
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.2699013
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.2699013
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.2699013
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.2885971
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.2885971
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.2885971
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.2885971
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.2885971
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.2885971
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.2885971
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.2885971
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.2885971
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.2885971
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.3055382
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.3055382
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.3055382
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.3055382
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.3055382
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.3055382
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.3055382
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.3055382
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.3055382
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.3055382
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.318985
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.318985
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.318985
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.318985
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.318985
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.318985
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.318985
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.318985
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.318985
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.318985
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.3310204
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.3310204
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.3310204
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.3310204
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.3310204
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.3310204
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.3310204
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.3310204
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.3310204
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.3310204
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.349411
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.349411
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.349411
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.349411
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.349411
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.349411
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.349411
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.349411
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.349411
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.349411
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.3609314
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.3609314
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.3609314
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.3609314
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.3609314
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.3609314
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.3609314
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.3609314
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.3609314
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.3609314
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.3685074
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.3685074
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.3685074
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.3685074
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.3685074
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.3685074
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.3685074
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.3685074
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.3685074
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.3685074
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.381218
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.381218
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.381218
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.381218
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.381218
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.381218
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.381218
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.381218
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.381218
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.381218
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.4083176
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.4083176
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.4083176
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.4083176
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.4083176
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.4083176
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.4083176
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.4083176
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.4083176
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.4083176
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.4212608
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.4212608
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.4212608
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.4212608
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.4212608
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.4212608
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.4212608
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.4212608
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.4212608
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.4212608
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.4371796
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.4371796
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.4371796
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.4371796
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.4371796
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.4371796
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.4371796
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.4371796
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.4371796
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.4371796
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.4596596
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.4596596
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.4596596
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.4596596
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.4596596
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.4596596
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.4596596
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.4596596
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.4596596
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.4596596
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.4739494
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.4739494
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.4739494
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.4739494
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.4739494
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.4739494
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.4739494
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.4739494
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.4739494
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.4739494
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.4850349
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.4850349
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.4850349
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.4850349
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.4850349
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.4850349
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.4850349
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.4850349
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.4850349
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.4850349
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.5003128
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.5003128
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.5003128
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.5003128
oo,10,4,3,-421.6628,462.3373,2.552544,10,1080,1000,2,0.5003128
oo,10,5,9,534.2371,207.5875,3.141593,10,1080,1000,2,0.5003128
oo,10,6,4,410.8484,-485.3113,3.730641,10,1080,1000,2,0.5003128
oo,10,7,6,-304.3485,-374.3674,4.31969,10,1080,1000,2,0.5003128
oo,10,8,2,-12.92511,267.8475,4.908739,10,1080,1000,2,0.5003128
oo,10,9,8,-399.9987,429.8141,5.497787,10,1080,1000,2,0.5003128
oo,10,0,0,136.9734,23.13007,0,10,1080,1000,2,0.5165825
oo,10,1,1,-35.41411,-107.4948,0.7853982,10,1080,1000,2,0.5165825
oo,10,2,5,-79.17848,-465.1236,1.374447,10,1080,1000,2,0.5165825
oo,10,3,7,196.8486,-37.12939,1.963495,10,1080,1000,2,0.5165825
